steps,wild_median,mutant_median,total_counts
1,179.0,10.0,189.0
2,179.0,10.0,189.0
3,179.05263157894737,9.947368421052632,189.0
4,179.05263157894737,9.947368421052632,189.0
5,179.11046511627907,9.88953488372093,189.0
6,179.15625,9.84375,189.0
7,179.1047120418848,9.895287958115183,188.99999999999997
8,179.05263157894737,9.947368421052632,189.0
9,179.1047120418848,9.895287958115183,188.99999999999997
10,179.05263157894737,9.947368421052632,189.0
11,179.16763005780345,9.832369942196532,188.99999999999997
12,179.24093494489867,9.759065055101315,188.99999999999997
13,179.23464961067853,9.765350389321469,189.0
14,179.3214597902098,9.67854020979021,189.0
15,179.29384615384615,9.706153846153846,189.0
16,179.1818181818182,9.818181818181818,189.0
17,179.1047120418848,9.895287958115183,188.99999999999997
18,179.2827121332276,9.717287866772402,189.0
19,179.20725388601036,9.792746113989637,189.0
20,179.3214597902098,9.67854020979021,189.0
21,179.45454545454547,9.545454545454545,189.0
22,179.47255574614064,9.527444253859349,189.0
23,179.54999999999998,9.450000000000001,188.99999999999997
24,179.54999999999998,9.450000000000001,188.99999999999997
25,179.7144222065775,9.285577793422508,189.0
26,179.63127090301003,9.368729096989966,189.0
27,179.45454545454547,9.545454545454545,189.0
28,179.4491828396323,9.550817160367723,189.00000000000003
29,179.79294660514174,9.207053394858272,189.0
30,179.90374331550802,9.096256684491978,189.0
31,179.97606382978722,9.023936170212766,189.0
32,180.0939967105263,8.906003289473684,189.0
33,179.97606382978722,9.023936170212766,189.0
34,179.9491177220028,9.050882277997196,189.0
35,180.0,9.0,189.0
36,179.89156626506022,9.10843373493976,188.99999999999997
37,180.11743291884818,8.882567081151832,189.0
38,179.86396495071193,9.136035049288061,189.0
39,179.82088452088453,9.17911547911548,189.0
40,179.97606382978722,9.023936170212766,189.0
41,180.22385646080394,8.776143539196058,189.0
42,180.16357674870466,8.836423251295336,189.0
43,180.23195876288662,8.768041237113403,189.00000000000003
44,180.19791541149536,8.80208458850464,189.0
45,180.09424083769633,8.905759162303665,189.0
46,180.23195876288662,8.768041237113403,189.00000000000003
47,180.3529411764706,8.647058823529411,189.00000000000003
48,180.4090909090909,8.590909090909092,189.0
49,180.4918734491315,8.508126550868486,189.0
50,180.33718487394958,8.66281512605042,189.0
51,180.53615169746456,8.463848302535453,189.0
52,180.4333590138675,8.566640986132512,189.0
53,180.4333590138675,8.566640986132512,189.0
54,180.5087943773653,8.491205622634709,189.0
55,180.5056179775281,8.49438202247191,189.0
56,180.57324840764332,8.426751592356688,189.0
57,180.89893704274795,8.10106295725206,189.0
58,180.7344774590164,8.265522540983607,189.0
59,180.96963249516443,8.03036750483559,189.00000000000003
60,180.7569293478261,8.243070652173913,189.0
61,180.91443850267382,8.085561497326204,189.00000000000003
62,180.98181818181817,8.01818181818182,189.0
63,180.9909090909091,8.009090909090908,189.0
64,181.125,7.875,189.0
65,181.2319004524887,7.768099547511312,189.0
66,181.52542372881356,7.474576271186441,189.0
67,181.59858692080184,7.40141307919816,189.0
68,181.89021226415093,7.109787735849056,189.0
69,181.63636363636363,7.363636363636363,189.0
70,181.49006622516558,7.509933774834438,189.00000000000003
71,181.59858692080184,7.40141307919816,189.0
72,181.65,7.3500000000000005,189.0
73,181.73076923076923,7.26923076923077,189.0
74,181.81628370941112,7.183716290588884,189.0
75,181.9813829787234,7.0186170212765955,188.99999999999997
76,181.7271813855103,7.2728186144896885,189.0
77,181.8224972959981,7.177502704001922,189.0
78,181.73076923076923,7.26923076923077,189.0
79,181.8679245283019,7.132075471698113,189.0
80,182.02147239263803,6.978527607361964,189.0
81,181.9813829787234,7.0186170212765955,188.99999999999997
82,181.81628370941112,7.183716290588884,189.0
83,182.15947791916167,6.840522080838324,189.0
84,182.34058527933786,6.659414720662134,189.0
85,182.30683786204838,6.693162137951628,189.0
86,182.39598837209303,6.604011627906978,189.0
87,182.39842274958608,6.601577250413919,189.0
88,182.18041237113403,6.819587628865979,189.0
89,182.21248272685398,6.7875172731460145,189.0
90,182.61121691106456,6.3887830889354404,189.0
91,182.75547631176772,6.244523688232297,189.00000000000003
92,182.66480446927375,6.335195530726257,189.0
93,182.90628898128898,6.093711018711018,189.0
